"wikipedia_id","wiki_img_url","name","age","gender","ethnicity","type","party","state","wiki_img_labels","wiki_img_labelsconf","clothing_apparel","color_adjective","occupation","other","physicaltrait_body","wiki_img_labels_repl","wiki_img_labelsconf_repl","clothing_apparel_repl","color_adjective_repl","occupation_repl","other_repl","physicaltrait_body_repl"
"Robert_Pittenger","mc_images/Robert_Pittenger.jpg","Robert Pittenger",70,"Male","white","Representative","Republican","NC","official, businessperson, suit, elder, spokesperson, necktie, business, speaker, senior_citizen, gentleman, white_collar_worker","0.8920455574989319, 0.8016548752784729, 0.7829375863075256, 0.7678947448730469, 0.6936901807785034, 0.667259931564331, 0.6572594046592712, 0.642432451248169, 0.6169277429580688, 0.6139816045761108, 0.5624762773513794",2,1,6,0,2,"Forehead, Smile, Tie, Dress_shirt, Gesture, Flag, Collar, Flag_of_the_united_states, Blazer, Suit, Official, Event, Throat, Flag_Day_(USA), Formal_wear, Wrinkle, White-collar_worker, Pleased, Comb_over, Spokesperson, Happy, Government_agency, Businessperson","0.9846564, 0.97216684, 0.90481156, 0.8648727, 0.85260457, 0.8406501, 0.83977985, 0.8309818, 0.7815641, 0.76441824, 0.7473559, 0.71414924, 0.69805366, 0.6815832, 0.67597234, 0.674673, 0.6743528, 0.6495275, 0.619326, 0.5997909, 0.53850144, 0.519594, 0.5072873",7,2,5,4,5
"Robin_Kelly","mc_images/Robin_Kelly.jpg","Robin Kelly",62,"Female","african_american","Representative","Democrat","IL","blue, beauty, hairstyle, chin, smile, electric_blue, long_hair, television_presenter, brown_hair, hair_coloring, girl","0.9683217406272888, 0.892676830291748, 0.8717467188835144, 0.8301258087158203, 0.7257624864578247, 0.7190040946006775, 0.7010723948478699, 0.6332069635391235, 0.6256412267684937, 0.6245532035827637, 0.5952584147453308",0,2,1,0,8,"Smile, Lip, Eyebrow, Eyelash, Sleeve, Gesture, Lipstick, Flag, Electric_blue, Layered_hair, Spokesperson, Jewellery, Makeover, Event, Official, Happy, Necklace, White-collar_worker, Fashion_design, Earrings, Flag_of_the_united_states, Employment, Feathered_hair, Formal_wear, Microphone","0.9767836, 0.9700445, 0.93838996, 0.89056426, 0.8716584, 0.85260487, 0.82229084, 0.81315184, 0.7644071, 0.75914586, 0.73593104, 0.71930486, 0.713255, 0.69430286, 0.6795723, 0.67096937, 0.6598513, 0.6548345, 0.6405477, 0.6320452, 0.5947271, 0.5928506, 0.58743054, 0.5841109, 0.5746052",6,2,4,4,9
"Rod_Blum","mc_images/Rod_Blum.jpg","Rod Blum",63,"Male","white","Representative","Republican","IA","official, spokesperson, businessperson, suit, speech, speaker, public_speaking, necktie","0.889663815498352, 0.8093704581260681, 0.7681568264961243, 0.7442508339881897, 0.7389921545982361, 0.680009126663208, 0.5919227004051208, 0.557686984539032",2,0,5,1,0,"Glasses, Tie, Dress_shirt, Flag_of_the_united_states, Gesture, Collar, Flag, Smile, Blazer, Suit, Spokesperson, Event, Official, Formal_wear, Flag_Day_(USA), Electric_blue, Job, Government_agency, Wrinkle, Speech, White-collar_worker, Businessperson","0.9742201, 0.8898833, 0.88119996, 0.857205, 0.85260487, 0.8382476, 0.8369958, 0.78320426, 0.7826723, 0.7739112, 0.7662971, 0.73796576, 0.724857, 0.7160713, 0.7010024, 0.6534396, 0.6247435, 0.623482, 0.5790633, 0.57878476, 0.5786686, 0.5013504",8,1,6,5,2
"Rodney_Davis_(politician)","mc_images/Rodney_Davis_(politician).jpg","Rodney Davis",48,"Male","white","Representative","Republican","IL","suit, official, businessperson, necktie, outerwear, spokesperson, gentleman, formal_wear, white_collar_worker, speaker, tuxedo, business","0.9236794710159302, 0.8898377418518066, 0.7993656396865845, 0.775018572807312, 0.7532827854156494, 0.6523083448410034, 0.6513646245002747, 0.6502049565315247, 0.5609098076820374, 0.5458075404167175, 0.5454541444778442, 0.5071314573287964",5,1,6,0,0,"Smile, Tie, Dress_shirt, Sleeve, Gesture, Collar, Suit, Flag, Blazer, Formal_wear, Official, Flag_of_the_united_states, Event, Electric_blue, White-collar_worker, Throat, Spokesperson, Job, Government_agency, Business, Flag_Day_(USA), Businessperson, Wrinkle, Management","0.9553521, 0.89192325, 0.8877561, 0.8710444, 0.85260487, 0.8409982, 0.81360954, 0.7918013, 0.78275156, 0.73967695, 0.73693264, 0.73564523, 0.7303509, 0.71813005, 0.7003338, 0.6985329, 0.68105245, 0.6388274, 0.5824057, 0.56395745, 0.5418141, 0.5217711, 0.51508796, 0.5088991",8,1,8,4,3
"Rodney_Frelinghuysen","mc_images/Rodney_Frelinghuysen.jpg","Rodney Frelinghuysen",72,"Male","white","Representative","Republican","NJ","official, speaker, speech, businessperson, public_speaking, spokesperson, suit, flag","0.8855129480361938, 0.7487931251525879, 0.7426720857620239, 0.7098324298858643, 0.7023686170578003, 0.6629452705383301, 0.5504668354988098, 0.5066354274749756",1,0,5,2,0,"Tie, Gesture, Flag_of_the_united_states, Collar, Dress_shirt, Flag, Blazer, Suit, Microphone, Event, Official, Spokesperson, Flag_Day_(USA), Throat, Formal_wear, Government_agency, Job, Public_speaking, Wrinkle, Speech, Speaker, Orator","0.8797872, 0.85260487, 0.8475927, 0.8388588, 0.83384895, 0.81921095, 0.78242785, 0.7741567, 0.7575671, 0.73537767, 0.717298, 0.7148339, 0.68787634, 0.6659567, 0.6141039, 0.6080378, 0.5643859, 0.5493548, 0.543569, 0.5425382, 0.51340353, 0.5023901",7,0,7,6,2
"Roger_Marshall_(politician)","mc_images/Roger_Marshall_(politician).jpg","Roger Marshall",58,"Male","white","Representative","Republican","KS","suit, official, businessperson, formal_wear, necktie, spokesperson, speech, public_speaking, gentleman, tuxedo, speaker, smile, business","0.8848763704299927, 0.878819465637207, 0.7850997447967529, 0.7182507514953613, 0.7050358057022095, 0.7044770121574402, 0.6902732253074646, 0.6233453750610352, 0.6049964427947998, 0.6007843017578125, 0.5816885828971863, 0.5477805137634277, 0.5335609316825867",4,1,6,1,1,"Forehead, Chin, Smile, Vertebrate, Dress_shirt, Tie, Sleeve, Mammal, Gesture, Collar, Suit, Happy, Blazer, Wrinkle, Official, Formal_wear, White-collar_worker, Event, Throat, Spokesperson, Laugh, Button, Business, Tuxedo, Businessperson","0.9846564, 0.9658701, 0.96206325, 0.9205515, 0.8988708, 0.8929231, 0.8723864, 0.8578529, 0.85260487, 0.8410842, 0.83407664, 0.7930366, 0.78276473, 0.7811698, 0.7692583, 0.7520343, 0.74289995, 0.7179998, 0.6995748, 0.6218428, 0.58451515, 0.566449, 0.56041944, 0.5280092, 0.52615255",10,1,5,1,8
"Roger_Wicker","mc_images/Roger_Wicker.jpg","Roger Wicker",67,"Male","white","Senator","Republican","MS","person, official, chin, elder, businessperson, senior_citizen, spokesperson, gentleman, speaker, public_speaking","0.9412289261817932, 0.8921129107475281, 0.8138766288757324, 0.8126732110977173, 0.7969347238540649, 0.7967258095741272, 0.6639228463172913, 0.6161245703697205, 0.5563732981681824, 0.5091761350631714",0,1,5,1,3,"Forehead, Smile, Glasses, Shirt, Dress_shirt, Tie, Gesture, Suit, Collar, Happy, Blazer, Wrinkle, Official, White-collar_worker, Sleeve, Formal_wear, Throat, Event, Comb_over, Pleased, Elder, Portrait_photography, Portrait, Business, Laugh","0.9846564, 0.98230237, 0.9709226, 0.94270116, 0.89960134, 0.8833326, 0.85046595, 0.8486011, 0.84113854, 0.81043214, 0.7827063, 0.76720756, 0.7208649, 0.7121642, 0.71110106, 0.701107, 0.69965273, 0.6852607, 0.629198, 0.58787817, 0.57355577, 0.5673775, 0.56138915, 0.5428067, 0.526684",10,2,3,3,7
"Roger_Williams_(U.S._politician)","mc_images/Roger_Williams_(U.S._politician).jpg","Roger Williams",69,"Male","white","Representative","Republican","TX","person, official, suit, businessperson, senior_citizen, spokesperson, necktie, elder, gentleman, smile","0.9244216084480286, 0.8925596475601196, 0.8006611466407776, 0.7534398436546326, 0.6647325754165649, 0.6639003753662109, 0.6178738474845886, 0.5959334373474121, 0.5607045292854309, 0.5210844874382019",2,1,3,1,3,"Smile, Dress_shirt, Sleeve, Tie, Gesture, Collar, Flag, Suit, Spokesperson, Flag_of_the_united_states, Blazer, Official, Event, Wrinkle, Formal_wear, Military_person, Electric_blue, White-collar_worker, Job, Flag_Day_(USA), Button, Government_agency, Uniform, Military_officer, Military_rank","0.95145524, 0.8830767, 0.86354035, 0.8590904, 0.85260487, 0.84066004, 0.8347273, 0.81355673, 0.8063557, 0.7893251, 0.7827659, 0.7309136, 0.7214978, 0.7180545, 0.71546775, 0.6742607, 0.66889274, 0.63732046, 0.6281362, 0.6262956, 0.6146371, 0.6018474, 0.585396, 0.5723649, 0.5622973",10,1,8,4,2
"Ron_DeSantis","mc_images/Ron_DeSantis.jpg","Ron DeSantis",40,"Male","white","Representative","Republican","FL","person, official, suit, businessperson, spokesperson, white_collar_worker, speaker, elder, business","0.9265551567077637, 0.8928149938583374, 0.8400096893310547, 0.798897922039032, 0.7263984084129333, 0.5977866649627686, 0.5613970160484314, 0.5385098457336426, 0.5158034563064575",1,0,6,1,1,"Forehead, Smile, Chin, Dress_shirt, Tie, Gesture, Collar, Flag, Flag_of_the_united_states, Suit, Blazer, Official, Formal_wear, Event, Spokesperson, Throat, White-collar_worker, Pleased, Flag_Day_(USA), Government_agency, Happy, Wrinkle, Businessperson, Caesar_cut, Business","0.9846564, 0.9777972, 0.96613216, 0.9018267, 0.8778914, 0.85260487, 0.84110725, 0.8359518, 0.82947004, 0.81658924, 0.78272223, 0.7595921, 0.738144, 0.7378118, 0.73667973, 0.6995853, 0.6860742, 0.64819276, 0.64777845, 0.6166169, 0.57365555, 0.5505795, 0.52347535, 0.51600635, 0.5039762",7,2,6,4,6
"Ron_Estes","mc_images/Ron_Estes.jpg","Ron Estes",62,"Male","white","Representative","Republican","KS","official, businessperson, elder, speaker, spokesperson, speech","0.8925161957740784, 0.767460286617279, 0.7079133987426758, 0.6989743113517761, 0.6747962832450867, 0.538953959941864",0,0,4,1,1,"Forehead, Smile, Tie, Gesture, Collar, Sleeve, Suit, Dress_shirt, Blazer, Flag_of_the_united_states, Flag, Event, Official, Formal_wear, Wrinkle, White-collar_worker, Happy, Throat, Comb_over, Flag_Day_(USA), Job, Elder, Spokesperson, Businessperson","0.9846564, 0.98192364, 0.8842808, 0.85260487, 0.8386811, 0.8371321, 0.8139304, 0.79801184, 0.7823215, 0.76723254, 0.74299663, 0.73137486, 0.7294741, 0.6679287, 0.66588324, 0.66535103, 0.6572259, 0.6379025, 0.63141006, 0.5912059, 0.5555851, 0.53911555, 0.52131677, 0.5101211",8,1,5,5,5
"Ron_Johnson_(Wisconsin_politician)","mc_images/Ron_Johnson_(Wisconsin_politician).jpg","Ron Johnson",63,"Male","white","Senator","Republican","WI","person, official, businessperson, suit, chin, spokesperson, elder, speaker, gentleman, business, necktie","0.9372918009757996, 0.8928804993629456, 0.8003727197647095, 0.7788060307502747, 0.7784504294395447, 0.7517530918121338, 0.7040976285934448, 0.6257402300834656, 0.5764595866203308, 0.5567206144332886, 0.544194221496582",2,1,5,1,2,"Forehead, Smile, Dress_shirt, Tie, Gesture, Collar, Flag_of_the_united_states, Suit, Flag, Blazer, Official, Event, Formal_wear, White-collar_worker, Flag_Day_(USA), Pleased, Sleeve, Electric_blue, Throat, Wrinkle, Job, Government_agency, Spokesperson, Businessperson","0.9846564, 0.9551034, 0.8921363, 0.87306935, 0.8526035, 0.83957005, 0.82023525, 0.8127342, 0.79975295, 0.7824888, 0.7458563, 0.73000515, 0.695913, 0.6761483, 0.6583979, 0.6521754, 0.6505292, 0.64988464, 0.6304466, 0.6171003, 0.5608146, 0.5572452, 0.5533697, 0.5000924",8,2,6,4,4
"Ron_Kind","mc_images/Ron_Kind.jpg","Ron Kind",55,"Male","white","Representative","Democrat","WI","suit, official, spokesperson, businessperson, necktie, public_speaking, gentleman, speaker, formal_wear, elder, speech, tuxedo, white_collar_worker","0.9234075546264648, 0.8900194764137268, 0.8445685505867004, 0.7930809855461121, 0.7875418663024902, 0.7104195356369019, 0.6832855939865112, 0.651055634021759, 0.6199240684509277, 0.6079614162445068, 0.600993275642395, 0.5489538908004761, 0.5261820554733276",4,1,6,1,1,"Forehead, Smile, Dress_shirt, Tie, Gesture, Collar, Flag, Suit, Blazer, Official, Formal_wear, Flag_of_the_united_states, Sleeve, Event, Spokesperson, Throat, White-collar_worker, Pleased, Job, Flag_Day_(USA), Businessperson, Business","0.9846564, 0.9447537, 0.89988625, 0.89942914, 0.85260487, 0.84134173, 0.82660663, 0.8040597, 0.78274137, 0.7660519, 0.75186473, 0.7443442, 0.7426879, 0.72671294, 0.71155924, 0.6997156, 0.6912172, 0.64667743, 0.5717684, 0.54801846, 0.51509106, 0.51175153",7,1,6,4,4
"Ron_Wyden","mc_images/Ron_Wyden.jpg","Ron Wyden",69,"Male","white","Senator","Democrat","OR","suit, businessperson, formal_wear, standing, white_collar_worker, official, necktie, public_speaking, business, gentleman, tuxedo, blazer","0.9640288949012756, 0.8000365495681763, 0.7869658470153809, 0.7597363591194153, 0.7541484832763672, 0.7477502822875977, 0.7341280579566956, 0.7323001623153687, 0.702420711517334, 0.6666819453239441, 0.6632711887359619, 0.5575886368751526",5,2,5,0,0,"Smile, Dress_shirt, Sleeve, Tie, Gesture, Collar, Suit, Blazer, Formal_wear, White-collar_worker, Flash_photography, Electric_blue, Official, Event, Button, Happy, Pocket, Tuxedo, Uniform, Management, Business, Top, Portrait_photography, Businessperson","0.90973216, 0.9066804, 0.8724504, 0.8616655, 0.85260487, 0.84142166, 0.7884449, 0.78277236, 0.7708676, 0.7491421, 0.7428214, 0.73506, 0.7300902, 0.7298252, 0.6918827, 0.6352614, 0.62245756, 0.61627805, 0.6098156, 0.5867383, 0.5748842, 0.5746835, 0.5738451, 0.53269225",12,2,5,3,2
"Rosa_DeLauro","mc_images/Rosa_DeLauro.jpg","Rosa DeLauro",75,"Female","white","Representative","Democrat","CT","face, person, facial_expression, chin, eyebrow, nose, smile, cheek, head, forehead, mouth, jaw, wrinkle, tooth, elder","0.9737150073051453, 0.955190896987915, 0.9337890148162842, 0.9012755155563354, 0.8946236968040466, 0.8801174163818359, 0.866818904876709, 0.863612949848175, 0.860875129699707, 0.8592056632041931, 0.6903014779090881, 0.6511667966842651, 0.5447160005569458, 0.5178167819976807, 0.5132932662963867",0,0,0,1,14,"Forehead, Nose, Smile, Cheek, Lip, Chin, Outerwear, Eye, Jaw, Iris, Happy, Wrinkle, Tooth, Collar, Pleased, Moustache, Laugh, Facial_hair, Fun, Portrait_photography, Bangs, Portrait, Humour","0.9846564, 0.98358303, 0.98281777, 0.97921365, 0.9685, 0.96629786, 0.9508409, 0.9360708, 0.8802184, 0.8461734, 0.83543396, 0.79375523, 0.7864022, 0.7226886, 0.65588766, 0.6404188, 0.6269814, 0.6143736, 0.60963315, 0.5943838, 0.5494064, 0.546891, 0.5433604",3,3,0,2,15
"Roy_Blunt","mc_images/Roy_Blunt.jpg","Roy Blunt",68,"Male","white","Senator","Republican","MO","person, official, businessperson, spokesperson, suit, elder, speaker","0.9278708696365356, 0.8888120055198669, 0.7751246690750122, 0.6971837282180786, 0.5952553153038025, 0.5658652782440186, 0.5654945373535156",1,0,4,1,1,"Forehead, Smile, Chin, Tie, Dress_shirt, Gesture, Collar, Spokesperson, Flag, Suit, Blazer, Happy, Official, Wrinkle, Event, Formal_wear, White-collar_worker, Throat, Pleased, Flag_of_the_united_states, Logo, Business, Businessperson, Laugh","0.9846564, 0.9757021, 0.9655751, 0.8851461, 0.87376666, 0.85260487, 0.8363003, 0.82114834, 0.81506103, 0.81084126, 0.78269213, 0.77990025, 0.74413514, 0.74104846, 0.7300077, 0.7171479, 0.6970405, 0.6919357, 0.6481976, 0.5439608, 0.52870464, 0.5284322, 0.51631856, 0.5070384",7,2,5,4,6
"Ruben_Gallego","mc_images/Ruben_Gallego.jpg","Ruben Gallego",39,"Male","hispanic","Representative","Democrat","AZ","suit, official, businessperson, outerwear, necktie, facial_hair, gentleman, spokesperson","0.8848205804824829, 0.8517033457756042, 0.710820734500885, 0.7026495933532715, 0.6892547011375427, 0.6107972860336304, 0.5890434384346008, 0.5572043657302856",3,1,3,0,1,"Smile, Dress_shirt, Flag_of_the_united_states, Tie, Collar, Beard, Suit, Blazer, Flag, Formal_wear, Event, Official, Flag_Day_(USA), Electric_blue, Sleeve, White-collar_worker, Spokesperson, Pleased, Moustache, Government_agency, Job, Happy, Businessperson","0.91844326, 0.9024368, 0.8652491, 0.86203504, 0.8411366, 0.81378484, 0.8102833, 0.7827089, 0.76715064, 0.727751, 0.72188294, 0.72076344, 0.7016231, 0.69742996, 0.6961188, 0.662704, 0.65437996, 0.6461501, 0.6355215, 0.628388, 0.6153412, 0.56023455, 0.50880635",7,3,6,4,3
"Ruben_Kihuen","mc_images/Ruben_Kihuen.jpg","Ruben Kihuen",38,"Male","hispanic","Representative","Democrat","NV","person, official, businessperson, forehead, spokesperson, white_collar_worker, smile, suit, gentleman, necktie","0.9360175132751465, 0.8844963908195496, 0.779812216758728, 0.7626855969429016, 0.714812695980072, 0.6791607737541199, 0.6703377366065979, 0.6695802211761475, 0.5414327383041382, 0.5212224721908569",2,1,4,1,2,"Forehead, Smile, Dress_shirt, Collar, Suit, Flag_of_the_united_states, Blazer, Flag, Tie, Official, Sleeve, Gesture, Formal_wear, Event, Throat, White-collar_worker, Happy, Pleased, Flag_Day_(USA), Caesar_cut, Electric_blue, Businessperson","0.9846564, 0.98200405, 0.8465292, 0.8408924, 0.80115485, 0.7908355, 0.782685, 0.7705757, 0.7653365, 0.7398583, 0.734717, 0.7277684, 0.7196419, 0.71538854, 0.69952846, 0.67349494, 0.6691463, 0.655423, 0.6412038, 0.5826966, 0.5780558, 0.5217311",7,3,3,4,5
"Ryan_Costello","mc_images/Ryan_Costello.jpg","Ryan Costello",42,"Male","white","Representative","Republican","PA","official, suit, spokesperson, necktie, businessperson, speaker, speech, business","0.8889147639274597, 0.849389910697937, 0.7878798246383667, 0.7700501084327698, 0.7664088606834412, 0.6386879682540894, 0.6016894578933716, 0.5859761238098145",2,0,5,1,0,"Smile, Dress_shirt, Tie, Sleeve, Gesture, Collar, Suit, Blazer, Flag, Flag_of_the_united_states, Formal_wear, Event, Official, Electric_blue, Pleased, Job, White-collar_worker, Flag_Day_(USA), Throat, Spokesperson","0.9491096, 0.8927343, 0.8856418, 0.86209023, 0.85260457, 0.8410531, 0.80317146, 0.7826965, 0.7819355, 0.7588238, 0.7347043, 0.73186743, 0.725392, 0.69707006, 0.65528744, 0.6230249, 0.61908793, 0.6150591, 0.613701, 0.5459112",7,2,4,4,3
"Salud_Carbajal","mc_images/Salud_Carbajal.jpg","Salud Carbajal",54,"Male","hispanic","Representative","Democrat","CA","suit, official, necktie, formal_wear, businessperson, gentleman, spokesperson, tuxedo, vision_care, speech, elder, speaker, public_speaking, business, white_collar_worker","0.9529325366020203, 0.8875554203987122, 0.8596164584159851, 0.8276443481445312, 0.7945547103881836, 0.7536532878875732, 0.7183389067649841, 0.6785929203033447, 0.6149248480796814, 0.5609971284866333, 0.5483044385910034, 0.5455253720283508, 0.535502016544342, 0.5305687189102173, 0.500084400177002",5,1,7,1,1,"Glasses, Smile, Vision_care, Dress_shirt, Gesture, Tie, Collar, Flag, Flag_of_the_united_states, Eyewear, Blazer, Formal_wear, Official, Happy, White-collar_worker, Suit, Event, Spokesperson, Electric_blue, Flag_Day_(USA), Government_agency, Businessperson, Business, Management","0.98372066, 0.9711495, 0.90183634, 0.86714566, 0.85260487, 0.85185, 0.8392897, 0.8227936, 0.7872478, 0.7836679, 0.78273207, 0.7648988, 0.7646844, 0.7446879, 0.74308085, 0.73650455, 0.73110956, 0.6842308, 0.6290441, 0.62300897, 0.5800363, 0.5285546, 0.5139856, 0.5114186",9,2,7,4,2
"Sam_Graves","mc_images/Sam_Graves.jpg","Sam Graves",55,"Male","white","Representative","Republican","MO","person, official, elder, businessperson, spokesperson, suit, smile, speaker, speech, public_speaking, necktie, gentleman","0.9230691194534302, 0.8893788456916809, 0.7467026710510254, 0.7384366393089294, 0.7088100910186768, 0.7047706246376038, 0.6303254961967468, 0.6064884662628174, 0.5999335050582886, 0.5937414765357971, 0.5357764363288879, 0.5219689011573792",2,1,5,2,2,"Smile, Organ, Tie, Gesture, Spokesperson, Dress_shirt, Flag, Happy, Collar, Blazer, Suit, Flag_of_the_united_states, Official, Event, Formal_wear, Military_person, White-collar_worker, Electric_blue, Government_agency, Flag_Day_(USA), Speech, Wrinkle, Military_officer, Government, Job","0.9822356, 0.9015586, 0.868689, 0.85260487, 0.82292306, 0.81583744, 0.81443167, 0.8113137, 0.80140764, 0.7826255, 0.7786097, 0.75511533, 0.7541785, 0.7406354, 0.72672176, 0.69100755, 0.6824154, 0.6774013, 0.67124456, 0.6286882, 0.61303174, 0.58025265, 0.5605549, 0.5534142, 0.54254067",7,2,9,5,2
